sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19
3074.24,2426.86,2213.9111,1973.969,1.2541,100.0,96.9456,0.1238,1.6539,-0.0149,-0.0039,0.9565,197.6004,0.0,9.5004,406.2055,10.0576,0.9755,187.5429,12.3351
2941.85,2462.75,2172.3111,1202.5347,1.2955,100.0,101.3556,0.1212,1.4078,0.0146,-0.0112,0.9666,201.29,0.0,7.9037,411.4624,9.7902,0.9604,191.4998,12.5682
2945.05,2469.59,2204.5,1768.1986,1.3398,100.0,91.8511,0.1257,1.3786,0.0069,0.0023,0.968,201.3292,0.0,12.3825,420.4913,9.8005,0.9725,191.5286,12.5547
3066.18,2539.01,2180.5556,1165.1351,0.7892,100.0,101.4578,0.1226,1.4454,0.0177,0.0017,0.9757,201.1718,0.0,9.9407,398.6914,9.9019,0.979,191.2698,12.5376
3087.64,2403.24,2197.3222,1586.9476,2.0983,100.0,97.6267,0.1249,1.4314,0.02,0.0062,0.9691,196.2512,0.0,6.3496,402.4503,10.0109,0.9792,186.2402,12.539
3043.12,2473.67,2180.5556,1165.1351,0.7892,100.0,101.4578,0.1226,1.4276,0.0121,-0.0051,0.9672,202.444,0.0,9.7066,398.1627,9.9301,0.9729,192.5139,12.5488
2971.54,2457.64,2180.5556,1165.1351,0.7892,100.0,101.4578,0.1226,1.4785,0.0279,0.0092,0.9545,202.4017,0.0,10.6712,419.6355,10.012,0.975,192.3897,12.3578
2931.17,2467.4,2206.1444,1876.9899,2.0607,100.0,95.9511,0.1246,1.5922,0.0105,-0.0011,0.9713,195.6482,0.0,11.1145,408.8248,9.7479,0.9734,185.9003,12.551
3055.54,2508.88,2168.7333,999.5929,1.3739,100.0,104.8544,0.1217,1.4461,0.0196,-0.0125,0.9691,199.8782,0.0,7.233,403.1136,9.7902,0.9722,190.0879,12.3351
2949.99,2498.67,2204.1555,1276.2565,0.788,100.0,100.6922,0.1198,1.54,-0.0071,-0.0095,0.9679,201.3244,0.0,5.6317,396.1213,9.9321,0.9792,191.3923,12.2981
2927.94,2481.52,2206.5777,978.7832,1.3316,100.0,100.6189,0.1203,1.4675,-0.0146,0.0005,0.9716,196.2477,0.0,7.1375,399.7709,9.7575,0.9702,186.4902,11.9482
3041.48,2494.58,2213.9111,1973.969,1.2541,100.0,96.9456,0.1238,1.438,-0.0062,-0.0033,0.9667,197.2857,0.0,12.0643,413.8448,9.4885,0.9723,187.7973,12.5027
3188.9,2445.41,2213.9111,1973.969,1.2541,100.0,96.9456,0.1238,1.6564,-0.0135,-0.0002,0.9677,197.9419,0.0,9.7509,411.7612,10.0827,0.9808,187.8593,12.2981
3083.31,2377.31,2172.3111,1202.5347,1.2955,100.0,101.3556,0.1212,1.6136,-0.0201,0.0005,0.9689,195.196,0.0,8.2875,413.5676,9.0626,0.9734,186.1334,12.5331
3075.1,2614.51,2168.7333,999.5929,1.3739,100.0,104.8544,0.1217,1.5578,0.011,0.0008,0.968,201.8252,0.0,9.6427,418.1111,10.0777,0.98,191.7475,12.5504
3012.68,2420.35,2172.3111,1202.5347,1.2955,100.0,101.3556,0.1212,1.3885,0.0017,-0.011,0.967,197.4565,0.0,10.386,409.786,9.5046,0.9727,187.9518,12.3578
2981.7,2415.79,2201.8666,1185.4396,1.3996,100.0,99.9211,0.1199,1.4947,-0.0003,0.0077,0.955,201.7249,0.0,9.0853,423.8132,9.2386,0.9743,192.4863,11.9482
3000.77,2428.2,2201.8666,1185.4396,1.3996,100.0,99.9211,0.1199,1.6202,-0.0158,-0.0065,0.9536,201.022,0.0,8.0995,400.3532,9.9472,0.9718,191.0748,12.3543
3058.91,2498.77,2060.66,1410.3599,3.8894,100.0,96.6256,0.1181,1.5438,0.0014,-0.0057,0.965,197.2722,0.0,7.6564,408.6287,10.1903,0.9797,187.0819,12.5106
2999.96,2510.24,2206.1444,1876.9899,2.0607,100.0,95.9511,0.1246,1.4172,0.0285,-0.0078,0.9722,196.3234,0.0,11.6201,423.7767,9.6885,0.9741,186.6349,12.3578
3079.44,2395.39,2209.0889,1459.4739,2.1612,100.0,98.9011,0.1242,1.5335,0.0158,-0.0095,0.9804,200.2872,0.0,9.3252,400.9785,8.573,0.9618,191.7142,12.5331
3234.24,2347.02,2202.3556,1854.7633,1.3593,100.0,103.2378,0.1239,1.3924,-0.0116,-0.0132,0.9688,201.5231,0.0,9.0556,406.1285,9.3865,0.9741,192.1365,12.5682
2994.15,2522.16,2211.6,2122.258,1.447,100.0,94.2089,0.1242,1.5215,-0.0164,0.0102,0.9526,200.4402,0.0,8.5891,416.4335,9.9054,0.9712,190.5347,12.5682
3043.23,2411.35,2172.3111,1202.5347,1.2955,100.0,101.3556,0.1212,1.5698,0.0141,0.0111,0.9694,198.5973,0.0,6.1933,399.1448,9.6486,0.9637,188.9488,12.3578
2940.53,2517.42,2206.1444,1876.9899,2.0607,100.0,95.9511,0.1246,1.4438,0.012,-0.0083,0.9731,195.6898,0.0,7.714,414.6625,9.0469,0.9767,186.6429,12.3351
3040.06,2520.63,2201.8666,1185.4396,1.3996,100.0,99.9211,0.1199,1.6092,-0.0339,-0.0043,0.9809,196.2782,0.0,9.0018,403.9977,9.2141,0.9762,187.0641,12.9116
2966.26,2524.57,2213.9111,1973.969,1.2541,100.0,96.9456,0.1238,1.4323,0.0104,-0.0195,0.9652,202.8889,0.0,7.7905,412.3487,9.5766,0.9605,193.3123,12.4124
3086.92,2547.79,2215.5111,2039.3196,1.215,100.0,99.4189,0.1238,1.5017,0.0173,0.0111,0.9666,202.7727,0.0,8.2638,420.2789,9.4543,0.965,193.3184,12.391
2982.4,2528.21,,,,,,,1.4805,0.0123,0.0009,0.9686,202.3658,0.0,10.8885,420.1216,9.9446,0.9739,192.4212,12.3996
2901.62,2569.45,2223.9,1745.3724,1.9974,100.0,96.7567,0.1241,1.595,-0.0163,0.0061,0.9835,195.7092,0.0,8.4954,399.508,9.2262,0.9791,186.483,12.5237
3053.64,2351.94,2206.1444,1876.9899,2.0607,100.0,95.9511,0.1246,1.4587,0.0284,-0.007,0.967,201.1963,0.0,10.4986,406.6259,9.7555,0.9732,191.4408,12.3578
2938.84,2453.25,2188.5444,1251.2688,0.798,100.0,103.5944,0.1199,1.5136,0.0225,-0.0269,0.9711,201.8856,0.0,9.5197,425.3996,9.6144,0.9654,192.2712,12.5682
3045.11,2444.87,2215.1778,2192.1867,1.8829,100.0,85.6589,0.1237,1.4193,0.0113,-0.0007,0.9787,196.9404,0.0,8.2633,417.4764,9.4102,0.9806,187.5301,12.5106
3033.11,2435.14,2172.3111,1202.5347,1.2955,100.0,101.3556,0.1212,1.462,-0.0172,-0.0007,0.9789,195.4948,0.0,4.3695,421.8092,9.4434,0.9768,186.0514,12.3351
3022.6,2533.92,2184.7222,1009.0221,1.3187,100.0,101.9178,0.1219,1.4772,0.0283,-0.0072,0.9696,201.4698,0.0,11.1365,411.6571,9.7771,0.9761,191.6926,12.4692
2976.58,2495.16,2215.5111,2039.3196,1.215,100.0,99.4189,0.1238,1.6147,-0.0132,0.0009,0.9689,201.3405,0.0,10.3783,405.8646,9.77,0.9728,191.5705,12.5106
2917.47,2481.56,2247.3666,1039.741,1.3594,100.0,104.36,0.1171,1.5351,0.0039,-0.0046,0.9788,197.1106,0.0,8.36,409.6625,9.5292,0.9794,187.5814,12.4996
3071.03,2483.66,2215.5111,2039.3196,1.215,100.0,99.4189,0.1238,1.4726,0.0095,-0.0009,0.9496,201.9857,0.0,7.8098,415.879,9.3976,0.9595,192.5882,12.4124
2945.22,2570.44,2194.9556,2341.7833,2.3917,100.0,86.81,0.1231,1.4207,0.0086,0.0071,0.9685,197.9288,0.0,8.8046,418.3355,9.1378,0.9726,188.7909,12.391
3072.86,2434.6,2206.1444,1876.9899,2.0607,100.0,95.9511,0.1246,1.5587,0.0031,0.0024,0.9732,195.6715,0.0,9.3601,408.2,9.6125,0.9773,186.059,12.3351
3075.12,2476.8,2189.3556,2363.6412,2.1415,100.0,83.4233,0.1246,1.5631,0.0084,0.0014,0.9698,199.0436,0.0,4.3793,407.5614,8.9714,0.9748,190.0722,12.5782
3004.57,2460.59,2166.2111,894.8612,1.4073,100.0,105.6256,0.1219,1.383,0.0305,0.0018,0.9508,202.4378,0.0,7.696,410.8402,8.9505,0.9588,193.4873,12.3543
3055.47,2423.38,2226.3111,2252.1538,1.2295,100.0,92.6178,0.1239,1.5948,0.0077,-0.0078,0.9724,198.7725,0.0,8.5791,409.2611,8.723,0.9668,190.0495,12.5331
2965.5,2500.25,2206.1444,1876.9899,2.0607,100.0,95.9511,0.1246,1.5332,0.0097,0.0014,0.9841,194.8466,0.0,9.0383,426.353,9.0271,0.9796,185.8195,12.4996
2957.7,2509.62,2226.3111,2252.1538,1.2295,100.0,92.6178,0.1239,1.3561,0.0045,-0.0011,0.97,201.0821,0.0,7.0269,407.0773,9.262,0.9761,191.82,12.3543
2992.4,2590.8,2223.9,1745.3724,1.9974,100.0,96.7567,0.1241,1.5519,-0.0273,0.0063,0.9785,198.6692,0.0,7.5124,401.1307,9.4729,0.9727,189.1963,12.5535
2933.15,2497.76,2218.6223,1416.6631,1.901,100.0,99.6067,0.126,1.5314,-0.0241,-0.0076,0.9513,196.8306,0.0,10.486,415.2054,9.85,0.971,186.9806,12.3543
3099.58,2397.99,2153.9778,1192.6994,1.3522,100.0,100.9367,0.1225,1.4823,-0.0012,0.0233,0.9801,196.7235,0.0,10.8615,423.5282,9.7142,0.9835,187.0094,12.5967
2990.68,2449.84,2172.3111,1202.5347,1.2955,100.0,101.3556,0.1212,1.4616,0.0106,-0.0046,0.965,201.0862,0.0,8.3683,420.1167,10.3963,0.9843,190.6899,12.539
3061.73,2463.72,2153.9778,1192.6994,1.3522,100.0,100.9367,0.1225,1.5714,-0.0073,0.017,0.968,195.4061,0.0,9.6805,414.7777,9.7038,0.9735,185.7023,12.5412
3053.34,2353.23,2211.6,2122.258,1.447,100.0,94.2089,0.1242,1.5416,-0.0257,0.0041,0.9725,197.7977,0.0,6.4489,404.1266,9.7739,0.9769,188.0239,12.3543
2972.6,2622.6,2169.8334,1301.9348,0.8012,100.0,101.9733,0.1216,1.5264,-0.013,-0.0192,0.9712,202.7461,0.0,7.4878,403.7071,9.8863,0.9743,192.8598,12.5412
3083.8,2494.57,2201.8666,1185.4396,1.3996,100.0,99.9211,0.1199,1.6255,-0.0172,-0.0049,0.9554,202.3047,0.0,3.5445,406.9945,9.2906,0.9758,193.0141,12.551
2994.92,2516.35,2146.7778,3715.0417,0.9069,100.0,84.9267,0.1286,1.6187,0.0027,0.0077,0.9577,201.7701,0.0,6.883,398.3326,9.9079,0.9642,191.8623,12.5547
3026.09,2553.9,2215.5111,2039.3196,1.215,100.0,99.4189,0.1238,1.4328,0.0054,0.0105,0.9469,203.2867,0.0,9.4695,413.4659,9.2924,0.9703,193.9943,12.4124
2994.06,2548.91,2247.3666,1039.741,1.3594,100.0,104.36,0.1171,1.4459,0.0172,0.0028,0.9655,201.8818,0.0,7.7389,410.0264,9.0234,0.9701,192.8584,12.2981
2978.33,2405.53,2203.4445,1915.7558,1.2616,100.0,101.1833,0.1261,1.3376,0.0201,-0.005,0.9717,198.1949,0.0,6.8415,403.2541,9.8953,0.9778,188.2996,12.3578
3044.47,2361.71,2192.5556,1908.553,1.3766,100.0,96.14,0.1258,1.3601,0.0031,-0.008,0.9794,197.7423,0.0,8.0655,414.4647,8.7404,0.9777,189.0019,12.5547
2975.13,2557.37,2194.9555,1108.2246,1.2476,100.0,102.2822,0.1202,1.4465,0.0091,-0.0017,0.9705,198.9339,0.0,13.0655,407.9364,9.8488,0.9754,189.0851,12.4912
3014.07,2554.21,2226.0667,2073.6381,1.2717,100.0,95.7489,0.1238,1.4422,-0.0013,0.0031,0.9721,198.5648,0.0,11.606,408.3936,9.8708,0.9766,188.6939,12.5547
3064.09,2488.15,2231.6111,2005.8966,1.2969,100.0,93.7522,0.1234,1.365,0.0034,-0.0068,0.967,203.0295,0.0,11.3562,413.2846,9.971,0.9726,193.0584,12.602
3070.16,2561.21,2247.3666,1039.741,1.3594,100.0,104.36,0.1171,1.5275,0.0159,0.0168,0.974,198.3661,0.0,7.4739,412.7441,9.1269,0.977,189.2393,12.5665
3017.86,2584.79,2169.8334,1301.9348,0.8012,100.0,101.9733,0.1216,1.5374,-0.0343,0.0101,0.9799,197.076,0.0,8.6364,408.2437,9.1887,0.982,187.8872,12.5376
3073.48,2467.18,2200.2,1121.1875,1.3171,100.0,103.8978,0.1191,1.4015,0.0095,-0.007,0.9753,198.1832,0.0,8.282,398.9449,9.6179,0.9803,188.5653,12.5786
3027.61,2430.03,2219.7667,2086.471,1.3381,100.0,98.89,0.1234,1.409,0.016,0.0018,0.9735,197.8666,0.0,7.5863,403.8722,9.6257,0.9753,188.241,12.602
2950.97,2533.95,2249.2556,2065.0624,2.1216,100.0,95.7967,0.1222,1.3418,-0.0112,0.0015,0.9757,198.5195,0.0,10.328,420.7809,9.734,0.9804,188.7856,12.5786
3093.12,2500.9,2219.7667,2086.471,1.3381,100.0,98.89,0.1234,1.4117,0.0087,-0.0108,0.9791,198.1925,0.0,11.8884,413.0729,9.8508,0.9833,188.3417,12.2981
2988.76,2497.58,2153.9778,1192.6994,1.3522,100.0,100.9367,0.1225,1.459,-0.0074,-0.006,0.9761,197.3831,0.0,9.7173,425.6435,9.3346,0.981,188.0485,12.5861
2990.69,2428.85,2249.2556,2065.0624,2.1216,100.0,95.7967,0.1222,1.3682,-0.011,-0.0085,0.9752,198.8217,0.0,9.7614,416.0097,9.6392,0.9767,189.1825,12.602
2978.77,2441.17,2254.7111,1981.2999,2.1046,100.0,90.9167,0.1224,1.4726,0.0041,0.006,0.9698,196.841,0.0,12.3575,407.8105,9.9798,0.9752,186.8611,12.3543
3036.99,2448.38,2194.9555,1108.2246,1.2476,100.0,102.2822,0.1202,1.5149,0.0025,-0.0063,0.9715,198.8918,0.0,8.3415,398.833,9.8658,0.9763,189.026,12.5412
3006.75,2517.09,2254.7111,1981.2999,2.1046,100.0,90.9167,0.1224,1.5901,-0.0071,0.0127,0.9838,196.1986,0.0,7.9854,414.3507,9.3935,0.9806,186.8051,12.5992
2960.63,2570.46,2206.1444,1876.9899,2.0607,100.0,95.9511,0.1246,1.5341,0.035,-0.0068,0.9756,197.8928,0.0,14.3989,432.9844,8.7688,0.9743,189.1239,12.5547
3021.61,2440.29,2227.2222,2043.5876,1.1892,100.0,95.5267,0.1253,1.5335,-0.0083,-0.0095,0.9682,198.3405,0.0,10.9837,414.8713,9.3651,0.9747,188.9754,12.4124
2960.56,2465.42,2213.9111,1973.969,1.2541,100.0,96.9456,0.1238,1.6001,0.0105,-0.0099,0.9482,202.0352,0.0,8.8381,411.7386,10.1037,0.9717,191.9315,12.4124
2978.15,2506.0,2153.9778,1192.6994,1.3522,100.0,100.9367,0.1225,1.4035,0.0222,-0.0014,0.9703,198.2337,0.0,11.0332,415.0782,9.9536,0.9761,188.2801,12.602
3053.48,2674.54,2231.6111,2005.8966,1.2969,100.0,93.7522,0.1234,1.4217,0.0029,-0.0119,0.9723,202.8347,0.0,7.0235,396.2753,9.9491,0.9752,192.8856,12.4912
3031.22,2538.56,2211.5222,1079.7336,0.8126,100.0,105.1278,0.119,1.4615,-0.0109,0.014,0.9648,203.2211,0.0,6.5553,403.3514,9.6231,0.9686,193.598,12.5412
2935.34,2551.27,2276.4556,2148.5397,1.2317,100.0,93.6778,0.1199,1.4132,-0.031,0.0069,0.9728,198.3781,0.0,9.2702,403.499,9.6178,0.9713,188.7603,12.5412
2972.34,2465.62,2231.6111,2005.8966,1.2969,100.0,93.7522,0.1234,1.3824,0.0045,-0.0068,0.9774,202.1628,0.0,6.5091,391.3602,9.8631,0.9794,192.2997,12.5743
3051.68,2505.27,2219.7667,2086.471,1.3381,100.0,98.89,0.1234,1.3242,0.013,-0.0102,0.9781,197.661,0.0,8.7598,404.651,9.8575,0.9825,187.8035,12.5743
3056.49,2488.9,2192.5556,1908.553,1.3766,100.0,96.14,0.1258,1.5745,0.005,0.0006,0.9555,201.4365,0.0,7.5646,413.0839,9.8614,0.9626,191.5751,12.3543
3034.13,2481.64,2219.7667,2086.471,1.3381,100.0,98.89,0.1234,1.391,0.0086,-0.0015,0.9673,201.7196,0.0,8.4638,410.9316,9.8991,0.9792,191.8205,12.5743
3090.72,2408.28,2226.0667,2073.6381,1.2717,100.0,95.7489,0.1238,1.4945,0.0195,-0.012,0.9796,197.4323,0.0,12.9654,419.6544,9.1067,0.9818,188.3256,12.4996
3012.45,2422.48,2208.5222,1838.7054,1.1571,100.0,95.2056,0.1249,1.4939,0.0096,0.0071,0.9787,197.7131,0.0,6.4817,398.2141,9.9903,0.9809,187.7228,12.5661
2990.29,2522.35,2200.2,1121.1875,1.3171,100.0,103.8978,0.1191,1.432,0.0142,-0.017,0.9783,197.8119,0.0,7.1712,400.5376,9.9884,0.9808,187.8235,12.56
2997.67,2446.47,2147.1111,1081.8758,1.355,100.0,103.2778,0.1226,1.444,0.0159,-0.0135,0.964,201.9157,0.0,8.0093,400.1677,9.8566,0.9696,192.0591,12.3543
3040.28,2577.44,2233.6334,1962.0026,1.212,100.0,99.0133,0.1222,1.42,0.015,-0.0019,0.9775,200.6577,0.0,9.5635,419.0764,9.7748,0.978,190.8829,12.5876
2995.73,2515.83,2231.6111,2005.8966,1.2969,100.0,93.7522,0.1234,1.4136,0.0129,-0.0125,0.9848,197.3102,0.0,9.0863,416.4624,9.6759,0.9813,187.6343,12.5967
2908.22,2481.32,2168.7333,999.5929,1.3739,100.0,104.8544,0.1217,1.5293,0.0115,-0.0053,0.9679,197.5855,0.0,2.9146,403.6285,9.688,0.9748,187.8975,12.3578
3005.31,2409.49,2200.2,1121.1875,1.3171,100.0,103.8978,0.1191,1.4649,0.0077,0.0046,0.9722,198.4158,0.0,11.2858,411.0222,9.8285,0.9775,188.5873,12.5412
3005.52,2444.92,2227.2222,2043.5876,1.1892,100.0,95.5267,0.1253,1.5712,-0.0121,0.0051,0.9585,202.8279,0.0,7.9309,410.3675,10.2007,0.9747,192.6273,12.5331
3208.56,2398.66,2147.1111,1081.8758,1.355,100.0,103.2778,0.1226,1.4675,0.0095,0.0052,0.9793,198.1283,0.0,10.6305,406.4065,9.845,0.9834,188.2833,12.5786
3063.64,2519.77,2231.6111,2005.8966,1.2969,100.0,93.7522,0.1234,1.3704,0.0152,-0.017,0.9781,202.5876,0.0,9.6116,403.8292,9.9558,0.9821,192.6318,12.5861
3150.47,2621.33,2231.6111,2005.8966,1.2969,100.0,93.7522,0.1234,1.4202,0.015,0.0094,0.967,202.558,0.0,7.0696,400.1195,9.4096,0.9789,193.1485,12.5967
3244.74,2422.0,2208.5222,1838.7054,1.1571,100.0,95.2056,0.1249,1.5575,0.0049,-0.0207,0.9762,197.8988,0.0,9.1637,421.235,9.9621,0.9809,187.9367,12.56
2940.74,2596.71,2200.2,1121.1875,1.3171,100.0,103.8978,0.1191,1.3836,0.0135,0.0013,0.9518,203.4228,0.0,8.5389,408.2683,9.9299,0.9716,193.493,12.4124
2981.49,2536.82,2147.1111,1081.8758,1.355,100.0,103.2778,0.1226,1.6075,0.0095,0.0059,0.9785,198.4329,0.0,8.6425,412.3637,10.0093,0.9808,188.4236,12.5743
3026.53,2558.28,2147.1111,1081.8758,1.355,100.0,103.2778,0.1226,1.4286,0.0113,-0.0051,0.9804,198.7801,0.0,7.2461,409.1284,9.2537,0.9816,189.5264,12.5743
3054.95,2531.78,2178.5889,1135.3544,0.8614,100.0,103.7022,0.1205,1.3499,-0.0009,0.0044,0.9619,203.5156,0.0,8.8015,415.2975,9.8735,0.9734,193.6421,12.499
3060.97,2579.88,2203.4445,1915.7558,1.2616,100.0,101.1833,0.1261,1.4293,0.0199,0.0076,0.9508,202.8107,0.0,9.983,419.3805,9.4105,0.9721,193.4002,12.4124
2996.61,2496.09,2178.4667,993.1907,0.7649,100.0,104.6267,0.1215,1.4536,0.0192,-0.0152,0.9655,202.7561,0.0,8.2367,411.7414,9.8814,0.9726,192.8747,12.5192
2994.22,2541.27,2222.0111,1229.4964,0.7647,100.0,105.2711,0.1183,1.4243,0.0059,-0.0034,0.9679,201.2948,0.0,9.1878,406.0472,10.1854,0.9695,191.1094,12.5412
2945.66,2572.15,2185.1,1201.0491,0.7821,100.0,105.8489,0.1208,1.39,0.0302,-0.0112,0.9771,203.1026,0.0,11.8272,418.602,9.6227,0.9777,193.4799,12.5949
3160.57,2569.69,2244.9778,2208.4483,1.9074,100.0,87.2789,0.1217,1.5688,0.0181,0.018,0.9671,202.5817,0.0,4.2194,398.1974,9.6011,0.9729,192.9805,12.5224
3180.09,2327.29,2200.2,1121.1875,1.3171,100.0,103.8978,0.1191,1.3209,-0.004,-0.0013,0.9787,193.8387,0.0,8.1735,402.6083,9.5075,0.9782,184.3312,12.2981
3069.3,2501.13,2200.2,1121.1875,1.3171,100.0,103.8978,0.1191,1.3496,-0.0018,-0.0094,0.9655,202.5799,0.0,10.435,410.9247,9.5713,0.9688,193.0086,12.4002
3136.15,2504.96,2178.4667,993.1907,0.7649,100.0,104.6267,0.1215,1.4234,-0.0179,-0.0066,0.977,198.8962,0.0,11.2301,412.8452,8.9728,0.9718,189.9234,12.4431
2988.21,2490.26,2219.7667,2086.471,1.3381,100.0,98.89,0.1234,1.3825,0.005,0.0018,0.9748,197.5396,0.0,10.2436,412.2285,9.585,0.9756,187.9546,12.5412
3068.67,2517.04,2258.2778,2073.0764,1.2329,100.0,96.9478,0.1208,1.3524,0.002,-0.0088,0.9714,198.2341,0.0,6.7947,399.8484,9.4281,0.9731,188.806,12.5412
3225.61,2493.13,2266.8333,2040.1937,1.6558,100.0,94.8489,0.1216,1.4162,0.002,-0.0136,0.9681,199.0026,0.0,9.3234,416.504,9.9148,0.9735,189.0878,12.602
2936.51,2483.29,2266.8333,2040.1937,1.6558,100.0,94.8489,0.1216,1.4105,-0.0262,0.0064,0.9682,199.0286,0.0,6.8099,399.3023,9.9457,0.9732,189.0829,12.4059
3170.24,2485.64,2186.9,936.4327,1.3493,100.0,104.3367,0.1206,1.3525,0.0313,-0.0088,0.9763,198.6402,0.0,8.7823,410.8838,8.7452,0.9745,189.895,12.4431
3039.4,2473.48,2178.4667,993.1907,0.7649,100.0,104.6267,0.1215,1.4286,-0.0143,-0.0175,0.9754,201.8187,0.0,8.259,406.4911,8.8194,0.9788,192.9993,12.6122
3078.2,2573.39,2187.6667,991.7358,1.2727,100.0,105.0156,0.1212,1.4182,-0.0029,0.0148,0.9639,203.4359,0.0,3.6878,412.0525,10.2704,0.9759,193.1655,12.5259
3010.3,2421.7,2249.2556,2065.0624,2.1216,100.0,95.7967,0.1222,1.4818,-0.0088,-0.0064,0.9783,198.5195,0.0,6.6023,395.8883,9.6789,0.9786,188.8406,12.5743
3016.34,2538.44,2266.8333,2040.1937,1.6558,100.0,94.8489,0.1216,1.3613,0.0006,0.01,0.9774,200.6021,0.0,9.9317,414.9645,9.2689,0.9726,191.3332,12.4002
2978.96,,2250.3667,1847.0925,2.0218,100.0,91.0589,0.1214,1.3809,0.0013,-0.0124,0.9711,202.6808,0.0,3.7118,406.7743,10.2423,0.9802,192.4385,12.5661
2911.84,2507.04,2176.4667,1024.0477,1.2782,100.0,105.7178,0.1203,1.3573,0.0162,-0.0094,0.9755,199.1708,0.0,10.7845,407.8579,9.9546,0.9785,189.2162,12.5833
2888.58,3299.9272805573432,2200.2,1121.1875,1.3171,100.0,103.8978,0.1191,1.4342,0.0168,-0.001,0.969,198.4059,0.0,9.4112,407.3841,9.5494,0.9711,188.8565,12.602
3043.77,2588.52,2219.7667,2086.471,1.3381,100.0,98.89,0.1234,1.4575,0.0093,-0.0071,0.9653,202.9193,0.0,7.8464,397.0529,9.7462,0.9697,193.1732,12.4124
2888.9,2553.54,2187.6667,991.7358,1.2727,100.0,105.0156,0.1212,1.604,-0.0226,0.0072,0.9782,202.5631,0.0,7.8224,410.9067,8.9028,0.9809,193.6603,12.6069
3059.68,2463.23,2227.9778,3619.7397,1.6656,100.0,87.22,0.1239,1.4368,0.0162,-0.0064,0.9795,197.6388,0.0,7.0728,404.2662,8.7683,0.9773,188.8706,12.4431
3009.94,2524.62,2200.2,1121.1875,1.3171,100.0,103.8978,0.1191,1.3661,0.0113,-0.0261,0.9789,202.9713,0.0,11.6369,411.649,9.8566,0.9806,193.1147,12.5786
2966.24,2540.03,2169.9444,1095.3519,1.3425,100.0,104.0144,0.1208,1.3825,-0.0062,0.0106,0.9754,202.2949,0.0,8.8328,404.8919,9.6388,0.9791,192.6561,12.4804
3186.16,2316.01,2169.9444,1095.3519,1.3425,100.0,104.0144,0.1208,1.4757,-0.0106,-0.0048,0.964,202.1667,0.0,8.673,403.7085,9.6467,0.9716,192.52,12.5059
3162.14,2266.53,2169.9444,1095.3519,1.3425,100.0,104.0144,0.1208,1.4635,0.0004,0.0016,0.975,202.4,0.0,8.3196,401.1747,9.6817,0.9788,192.7183,12.4804
3018.33,2438.58,2169.9444,1095.3519,1.3425,100.0,104.0144,0.1208,1.4587,-0.0028,0.0044,0.9748,200.8326,0.0,9.7447,434.2063,9.6654,0.9785,191.1672,12.4804
3104.27,2448.68,2169.9444,1095.3519,1.3425,100.0,104.0144,0.1208,1.4007,-0.0133,0.0028,0.9755,202.4159,0.0,9.4515,402.7524,9.6747,0.9794,192.7411,12.4804
3062.78,2491.31,2266.8333,2040.1937,1.6558,100.0,94.8489,0.1216,1.3909,0.0053,-0.0055,0.9715,198.875,0.0,10.3935,406.3365,9.8539,0.9762,189.021,12.4431
3070.78,2592.56,2222.0111,1229.4964,0.7647,100.0,105.2711,0.1183,1.4145,0.0204,-0.0057,0.979,198.4,0.0,7.3985,406.2388,9.6658,0.9796,188.7342,12.2981
3072.44,2458.09,2179.1111,1305.8262,0.8117,100.0,103.5033,0.1203,1.3837,0.0024,-0.0026,0.975,197.8791,0.0,6.9263,428.9845,9.3229,0.9768,188.5562,12.6122
3160.54,2304.83,2233.6334,1962.0026,1.212,100.0,99.0133,0.1222,1.4381,0.0082,-0.0058,0.9697,201.0743,0.0,6.5274,402.4356,9.5186,0.9712,191.5557,12.5167
2880.58,2489.76,2256.6,2365.4787,1.1384,100.0,85.4278,0.1205,1.6114,0.0484,0.0043,0.9788,198.1248,0.0,9.2825,405.6397,9.8016,0.9804,188.3233,12.5833
3099.37,2450.29,2178.5889,1135.3544,0.8614,100.0,103.7022,0.1205,1.5323,0.0171,0.0081,0.9807,198.3297,0.0,10.0246,403.5821,9.8069,0.9815,188.5228,12.58
2998.44,2509.54,2249.2556,2065.0624,2.1216,100.0,95.7967,0.1222,1.3096,0.0185,-0.0057,0.9753,198.3801,0.0,8.1319,396.8664,9.5937,0.978,188.7863,12.4473
3065.12,2627.29,2249.2556,2065.0624,2.1216,100.0,95.7967,0.1222,1.3728,0.0151,-0.0123,0.9719,198.4715,0.0,6.9447,405.6245,9.6744,0.9735,188.7971,12.602
3088.41,2443.66,2249.2556,2065.0624,2.1216,100.0,95.7967,0.1222,1.4021,-0.0085,-0.0078,0.9792,200.9995,0.0,6.0915,398.0673,9.6698,0.9799,191.3297,12.5743
3018.57,2500.01,2137.6111,950.572,0.9199,100.0,105.1889,0.1251,1.3384,0.0336,-0.0136,0.9708,198.5894,0.0,10.8725,422.343,9.6812,0.9715,188.9082,12.5273
3034.01,2545.83,2256.6,2365.4787,1.1384,100.0,85.4278,0.1205,1.4004,0.0228,0.0141,0.9652,202.7332,0.0,5.4285,409.0234,9.5896,0.9729,193.1436,12.602
